a1,a2,b1,b2,c1,c2,d1,d2,conc
0.041820911121418725,-0.45225879242084044,0.70204153177254,0.012984140815361034,-0.11411098395263525,-0.1528156451163839,-0.10443377946209059,-0.5033902496881107,0.40937063341458224
0.3643349872179486,-0.2633615462004801,-0.2273994060554798,0.07237947282870798,0.36166613275821646,-0.7518437167761876,-0.14887993920148562,-0.15071440798307573,0.44575552444119376
-0.32076795982490947,0.28539273264665066,0.08558572924936193,-0.6099029532542564,-0.33526028339531533,-0.10010303113748512,0.37610247831669114,-0.4153061834377829,0.19669526494489953
-0.17236979319007145,-0.3393267107831458,-0.16233298738829005,0.05367959612067539,-0.6216144481174362,0.2434580178399,-0.14569337676269103,0.5991741410635346,0.2837471131923631
0.31992358492576495,0.3139909281322849,0.28650453241496493,-0.14827001816776222,-0.66544776947251,-0.031462269422500244,0.424150016487691,0.2669754795808511,0.5575892115174773
-0.6226449836907517,0.3340141891551667,0.23897258386934742,-0.04456466829191669,-0.20046943967985031,-0.5166306778022074,0.14261270418643243,0.33796479600590207,0.27875532380520596
-0.43003954732682714,-0.30965782408629416,-0.056754227650849254,-0.20073805261417627,0.39142769296043295,0.023963602940204,0.43092746499860923,-0.5798041379821056,0.7976803399922382
0.09273705585164665,-0.1821525824665854,-0.38915882060102747,0.7930762671285756,-0.1632812334639245,0.379523564792391,-0.024239871642542904,0.08074189263988979,0.7642737909073865
0.42734705929601546,-0.6313346308018676,-0.4059113993901279,-0.02077017366018613,-0.00992604728176641,-0.4935001531048596,0.0043755431260646405,-0.09967716732423432,0.5038475341330766
-0.3939038316031751,0.704140300782442,-0.41107535673115436,-0.07499997862137334,0.10565760152729992,0.0922240094930223,0.38908295141569704,0.05799933437270502,0.672360092420722
-0.5644284382609828,-0.16357158355386897,-0.06723286699138895,-0.5152993893428296,0.2963208891327301,-0.393961395374066,0.30806586547863224,-0.21609009283255198,0.39651506165715356
-0.2643502982234341,0.0583615371714746,-0.384757580475671,0.23666526178853467,0.34157319219312143,-0.344839458609105,0.6600526950454835,0.22673321517062756,0.5448370246005217
-0.3743809822403098,0.45900389084876825,-0.09626870148935385,-0.14172854135249313,0.6082919145958047,0.1298737587545131,0.18482739720049882,0.44581638896585524,0.4685336808495732
-0.13978402600040601,-0.18589921677795188,-0.2016472244148118,0.7501283932841396,0.010781760891556968,0.27899048175932034,-0.14188875737234752,-0.49443234421134963,0.40031462364751325
0.15916796326265487,-0.544537636244721,0.038122726523154724,-0.47973169248887537,0.0761122844381365,-0.014661035893405228,-0.4695773145633563,0.46908165915929534,0.8226053427266681
0.07745715460604391,0.25785146170476975,0.5653886597459916,0.039246753844937365,-0.716650517487282,-0.24669549768376792,0.13101468406672426,-0.12123072385736554,0.9544730153181161
0.4334785418855186,-0.08832354083737812,-0.06663689121399197,-0.22654491296897172,-0.6807332252397729,-0.48423397243667327,-0.01944577321712676,-0.2242182661890238,0.5685261873143106
-0.5200239433975439,0.10348076484212533,0.05595058783484924,0.45122061429985816,0.20623540008702274,-0.5284312046623092,-0.012521021813444874,-0.43612723402188974,0.5121882189442588
0.19227025231150977,-0.1086329192068935,-0.4789700700910126,0.4107374159443231,0.188802618856554,0.5499687698548621,0.2765184400808888,-0.3722082234899114,0.6793484246046191
0.29642309014018864,-0.21423511291628297,0.5232077264608312,-0.05982190338561952,-0.4015033727999019,0.13935531980931137,0.6389357285321307,0.006924893411566824,0.9118267674227909
-0.07659644158613399,0.38178314641748035,0.7243451616139873,0.18286191852197392,-0.3282829272623463,-0.22168371950680915,0.18116830457231675,0.31705664074556766,0.5454119291612575
0.21135146403189922,0.43305431396880045,-0.1670007779739757,-0.07354886431638355,0.3014239411713365,0.47665430747002535,-0.5219303426419991,-0.37951129206791223,0.4317888530608456
-0.34713735226902903,-0.2006031843253562,-0.3576462515337554,0.5811971042123834,-0.5148938900658405,0.1188053612599651,0.30675855289545995,-0.014895108304672194,0.726293403839531
-0.1501212230568789,-0.31822108886732015,0.009861405412745883,-0.4793264128210098,0.22943569804439587,-0.7171209388846344,-0.0793220336309583,-0.27046762116782647,0.6477803855867658
0.11373256956648847,0.36441103708451184,-0.645483605099624,0.1919887715601118,0.09488934403420138,0.09609491529768985,-0.5506315528987662,0.28165119990550025,0.30265073352554495
-0.0610773107290431,0.1024441499020754,-0.33003339158551936,-0.19884766719161073,-0.6873636276672268,-0.1789370109580445,-0.373651451085649,0.4395562609349366,0.674158118120001
-0.4084805878797212,-0.02128970995651165,0.31566824263961535,-0.17931205032972095,-0.13538492002553615,-0.10512974570300193,-0.4940330373683594,-0.6537898169576124,0.7597673925939036
0.08641609201426442,0.22153503486518913,-0.40806252524874426,0.20906820031678186,-0.5690867586442327,0.10231863995767108,0.57767891589828,0.2553197557021055,0.7586108094950692
-0.32548293311804566,0.01690806864018457,-0.24647503726850986,-0.8595574876635081,-0.1850414008547576,0.045868527819755825,-0.07683133311486245,0.22790055560697448,0.4643713791768012
0.7872417499647159,0.22443191731275497,0.19097995180011376,0.19480610488936656,-0.46024213435055034,-0.04097610695471521,0.01244226702970802,0.20445368064801087,0.5297618352420095
0.22514806033997797,-0.2587029195666837,0.7003434356781564,0.3048742321344487,-0.30753335762781725,0.08867842173334839,0.4081192311182895,0.1730606531601723,0.7613646065388606
-0.5298148897347593,0.2969239370299653,0.5399548786720223,0.3544689520106783,0.42316592267685205,0.16268013275164084,-0.03704173641998863,0.08382443169298892,0.6841129091514945
-0.11374096002640748,0.4636178220170449,0.3682800091730509,-0.17349284767301504,-0.6418588410348981,-0.34781508648492176,-0.00015245457736869084,0.2709860629749696,0.3433905365059884
0.5195757220746601,-0.1317768458940764,-0.15457207445499427,-0.1450002774130265,0.5635265344691495,-0.3647924029352435,0.39942722251836305,-0.23995951093219217,0.7011437911239886
-0.00893689309230164,-0.2534840837614441,0.05180335101956625,-0.5802210271338623,-0.18412566175903367,0.24663208581635873,0.0618566839509839,-0.7055281917078904,0.6769883019266447
0.015677787641239893,0.27378003133007406,0.14737426708195014,-0.3128284833688397,-0.4728195790475932,0.0620369437739311,-0.4899407399301723,-0.5811789754007896,0.7235120579235071
-0.18876252709610558,0.439081214775796,0.5641003784850771,0.1087679684843242,0.039161273761044196,-0.5473500492084102,0.09689166424088629,0.36197100835520485,0.7607534087364276
-0.5595175064671603,-0.10115608506839818,-0.12209130988279326,-0.40777433167664945,-0.4311458012893561,0.42525064384178124,-0.05214270285591205,0.3550742730313778,0.7115518829653135
0.5781658570777631,-0.3017405882681269,-0.14965829655992663,0.34269114836071846,-0.14894942715375445,-0.2222168076041935,-0.5691157270337198,-0.19845170198006012,0.9861404653088908
-0.4321743389198486,0.5509279370445725,-0.4541778115633709,-0.15992287102393865,0.013891616069899693,-0.34232395404910687,0.21867921526864842,-0.33563622281662414,0.3770701256012231
0.1623678231979647,0.014544473740484426,-0.762836082354118,0.11839809472545834,0.3805714605887254,0.43929257627117585,0.02721748215698072,0.1973189179501083,0.9428576532799745
-0.5142896220240094,0.10377619191694605,-0.24487150107826072,0.2768515828188888,-0.436847600104292,0.250756068224109,-0.4411626788453228,-0.37388353139166197,0.8004664783357692
-0.2040343657061065,0.03623406758870673,0.38843892188722723,-0.14741580900687257,0.5480287292706888,0.5099932126645509,-0.39903989788240063,-0.25451807009104344,0.42590145048769545
0.13059372320683782,-0.18681609403913585,0.16539460590539704,0.3930811965155579,0.7457988417908699,0.0813769429498562,0.04166425672149188,-0.4490019979928942,0.8197349093982399
0.3641138183161431,-0.03775661620236592,-0.16649322013963655,-0.46981892377796464,-0.7285795038746372,0.23459470847851444,-0.15697229252399356,0.08392067933033988,0.781472581631723
0.044485744043198244,0.7160749284931904,0.4330081777566762,-0.0514442520251351,0.08354676024795599,-0.08655737430699478,0.07589374041498045,-0.5242928783235423,0.7092764889973296
0.4171551448622042,-0.13270562411908984,0.4224045832035099,-0.23590832757345184,-0.31661152227937334,0.09051793328790977,-0.35599653037723294,0.5823422958921305,0.3639188232275898
0.6871778293189252,-0.23108309634284055,-0.09696347193453686,0.26466913629494776,0.226322742114992,0.25253893963102103,0.46056483108529206,-0.26041832427728484,0.9423403350146545
0.06701813326665453,0.00851262302002237,0.11256877621590297,-0.15078709390521366,0.5749095651740008,0.02008201967166784,-0.7149086751295479,0.3435242619925246,0.3120021256726932
-0.2703112851210831,-0.38670339630129225,0.15942519172302164,0.6476920354081981,0.36969363658512766,-0.22991269566881153,0.07909594068675403,0.36970464906968536,0.6885960906059538
0.07710073241883636,0.8271902658184718,-0.2373792667983396,0.009076694253617956,-0.013847046735970037,-0.10628295047606053,-0.213735632236565,0.4429556543928356,0.8438425116169745
0.6358787439174929,-0.1781035311392209,0.007487711956404297,-0.5552105874658921,-0.0868463981540078,-0.21800383858079772,-0.3686914171586752,-0.25420692628315533,0.4256678646149818
0.24324317790481215,0.34451764475482166,-0.4674141475102941,0.5638284993098565,-0.2591532374624995,-0.0117634093057533,-0.29129259382143935,0.3655292511244034,0.6986264562075815
0.44166097077865263,-0.14797039066428155,-0.6700515678012704,-0.21424752304451544,0.347099200047151,-0.1807041768721424,-0.2905452554659429,-0.22499076880549226,0.301044503445225
-0.27064766937089413,0.022569762852603398,-0.1256003063760439,0.24228681658244644,0.4237844815083112,-0.2626408603756516,0.6679354714636881,-0.3962963588930867,0.3654498664778849
0.19054763937410873,0.36510413818126136,-0.2738960087452841,-0.4237283251487919,-0.05904465429613759,-0.7488981492308402,0.10412697405326585,0.02546983360876745,0.7272578680854785
-0.36022852266900574,-0.22682573287593688,0.03658015483531763,-0.13888710768211343,0.05527998885873941,0.7963443061175057,-0.3292257115526398,-0.22923364009583036,0.2867751371819841
0.0656210867678173,-0.5165949384865514,0.31151487618619156,0.4621236627790029,0.09113646565077606,-0.4474874542498978,-0.4407281901089944,-0.12422370980125912,0.9124367559118612
-0.555523971530122,0.058182721197726925,0.12092588318220351,0.12846255429585912,0.070531143670195,-0.6224452759473763,-0.5133692414347102,0.030355380115134223,0.39180681586650845
-0.2156273415377147,-0.4150322767450648,-0.10006257888288395,0.12385726210214357,0.3604982476287062,-0.003146874388465143,-0.7073736842335978,0.3543352921528633,0.7538300905022599
0.27837094447367794,0.12392460845856372,-0.18626905455652057,-0.6029973621311627,-0.1390915122424026,-0.21610014518019005,-0.6500750500787469,0.1421514579912578,0.3801698292219988
0.09368550193855107,-0.5990645908932508,0.4702293846836768,0.25761907210523594,-0.5256115230969466,-0.06858924044664388,0.16617968793849158,-0.1904566521059261,0.28055163635798047
-0.0832014423341702,-0.6357291890582543,0.22055780463595337,-0.07362512113394448,-0.032889247417237866,0.11032526864627448,0.43882323720164246,0.5736203566117183,0.9634241927875022
0.7740769215963708,0.13172956208964273,0.2671871665755758,0.3996050017817852,0.15561337635176975,0.10844775252628142,0.34084466888314313,-0.01508563085170378,0.5475722370721988
0.7180642986228412,-0.5361765317452991,0.3133463420336897,-0.055426263048917346,0.12288239641408522,0.1237630142886253,-0.05049966222178413,-0.2503453738510427,0.5681266509957047
0.16005295785314802,-0.0774928654316214,-0.6731778011083352,-0.07711896357473645,0.5937506335194811,0.26607700495508413,0.10889375494525794,0.2721536014919314,0.984045609697756
-0.48477457220946657,0.03282754741608582,0.38890816284571617,0.563761342758288,-0.09076879021084841,-0.5082632509889299,0.16630484319563751,0.024733562230559836,0.8231242981165994
0.06152415501117092,-0.23271217784906403,-0.009529077505595063,-0.6812454983101393,0.26843466174893055,-0.5449926512934529,0.28188574881236644,0.17128880690030773,0.8962733423168436
-0.525929136246673,-0.21727344669892817,-0.02625102589614528,-0.06012751860106783,0.1785454439414177,0.5235259913451928,0.3934088411163276,-0.4595192082143873,0.7586599476757317
0.04286699989932996,0.0538243923016866,0.6418312611745445,0.3979525782315153,-0.6070052741745988,-0.09429145980006032,-0.1387125083614028,-0.1684170137725089,0.9137936980240506
0.045053860231378556,-0.04138691913177123,-0.2467181504622504,-0.10350729465788605,-0.4350206582307193,-0.21685810241028214,-0.7912658396941542,-0.2496029407934761,0.303696771563902
0.24505917216218157,-0.05759256221293349,-0.7109672629357682,-0.32445112643698726,-0.16666898425465926,-0.32974913528390104,0.3786837799454706,0.21441004821971002,0.5485269661769849
-0.31697058059041994,0.043787060575024045,-0.2812447433574684,0.5485347524258524,-0.008030299609634334,-0.4372004275634257,-0.17548722260172714,0.5437084689531153,0.730367709202966
-0.19071589284309884,0.025662291683781535,0.17958930082488522,-0.02574176663872657,-0.007769975697906321,0.8689707453033335,-0.22027624170008642,0.3554740329605673,0.4600279747504485
0.5033224098311034,-0.5997877818989539,0.023869296917138655,0.10533504775559939,0.3197134183883932,0.49301659342208454,0.1356203545057415,0.10761524511972748,0.3828381487435163
0.558361601461905,-0.04486027669112504,-0.4862273117374114,0.3267516387643944,-0.0008404061541645858,0.2203527664674934,-0.45955364970594226,-0.288601179039608,0.40140420740755894
-0.02755901292443108,-0.09618015882910863,-0.4201902111442076,0.5161400630862545,-0.03440193535455077,0.3244806964441705,0.4306689132270089,-0.5050569980200019,0.3136702031264505
0.03178038984717682,-0.44048762101969086,0.1879900569851466,0.21925786355005983,0.3098393985980132,0.5999777614388011,-0.32436436406310565,0.40045022471838254,0.48140476692890877
0.14184736465012787,-0.18449418278546242,-0.048303755290284425,-0.22218590149489847,-0.7344222521292356,-0.39471784860404646,0.30136997039621,-0.3288454204882523,0.5731043916036712
-0.18583748521774718,0.02323282846401542,0.4298853876989943,-0.12067545740436028,-0.2773253737082131,-0.5118999096265257,0.10394114175586716,-0.6448302186351693,0.7115899650970153
-0.06700932345263258,-0.5833026601040137,0.11807548620539884,-0.43152891723403225,0.2704841297229347,-0.5194776163470289,-0.2729347993409569,0.1938986008854398,0.9162590865359913
-0.10930339958082558,0.017419299478662637,0.27341660778527443,0.033992251338487836,-0.856984158150177,-0.12217492361583793,-0.3840508209054931,-0.12244847064294137,0.5657480702811185
0.01986295530047616,0.4839889216111695,0.426559940235565,0.11447504242686993,-0.16347530927173956,-0.13456176369779366,-0.05290235053047332,-0.7229609706819484,0.809599176881542
-0.1075613364616366,-0.3139023815281111,0.5862584249419381,0.47231567110645895,-0.23017530585932355,-0.2860839694824405,0.3091493470056953,0.3044943217945272,0.31853301875694495
-0.31131292723477255,0.061302798782819135,-0.2027497026117711,0.3137637693031563,0.19924749746700968,-0.03466669089486496,-0.8426532013659245,-0.09383667132159604,0.6229888198631255
0.14202412489297223,0.14304260312123818,-0.4485307130575596,-0.042336622267181684,-0.5967493512632918,0.6220745310180504,-0.0017501038702109617,-0.11535249568919026,0.7303950471253552
-0.508846036340685,-0.013455253704997922,0.09585894537899312,-0.41443767810618753,0.6350200565431361,-0.20178121196998883,-0.3027881763991441,-0.1558856360337382,0.8109835248857098
0.09998398589012342,0.1338489250922748,0.6159688145445195,0.3525685201925598,-0.2893154907387485,-0.5903334291498095,-0.16794461497450427,0.08923632356223483,0.9117267427693053
0.26907044929490065,0.06389220605504026,-0.37588617427784277,0.5648681254892286,-0.6118709981986877,0.15233981828923393,0.2536532502370562,0.03491352296510675,0.8710341280171094
-0.03654534929142883,-0.21352618782590954,0.012020940695237098,-0.4863971967302921,-0.07198693714431273,0.5085946763958015,-0.2903664849750635,0.6067791270149903,0.21269373570830138
-0.22596561245070743,-0.6901313267249691,-0.2645869459760596,-0.16955409998204146,0.11701489792528968,0.07899801907064283,-0.5576282751237083,-0.2074150006387167,0.9448955852255447
-0.02488760027024567,-0.26485080379269366,0.1627795894792493,0.018606981879821002,0.026590081212030672,0.8973878897735483,0.12776799024318777,0.28293908902019127,0.4109286313683082
-0.4634748929241574,0.5559881355556491,-0.4001055223044204,0.07274038008615596,-0.16072963836504467,-0.022515599144079745,0.5313105435404605,-0.04539562033597158,0.8583348473867678
0.41669374298951306,0.2726248967814421,0.283225060739927,0.28044463754228033,-0.05800829499264194,0.06903369686192995,0.707213699987586,0.2913666580280452,0.7992563162517424
-0.25655500558568856,0.021882327475802182,0.1470856717706225,-0.1227472344940533,0.034968069332683954,-0.6780298587909267,-0.6587353945137401,0.04604388305675078,0.5161621080793606
0.12751188965423974,0.46451514906757074,-0.40586844413175005,0.6536203761927091,-0.3338511462331585,0.1159961879341933,0.004448833477225703,-0.22602236303415837,0.48581706656032403
0.6105471694535911,-0.16978138085988242,0.12555391864589177,-0.023815903596185878,-0.059060032929586725,0.11302266818516135,-0.7157108553578209,0.2314545599976734,0.9285192715664307
-0.46079668760460135,0.4135956142578573,0.3829363977658976,-0.5395847381063171,0.383501089326643,0.16373350684702487,-0.01672107833755765,0.06820384877843648,0.5535306812636281
-0.4039941326846341,0.45905314956141613,0.2987236405179874,0.26471528064325034,0.10877916799455262,-0.49045623519327586,-0.40905321895037033,0.2168967299443939,0.3698868535988402
0.11497785488108342,0.16330832072258594,-0.5162807651343423,0.003095233400771169,-0.44340204842271524,-0.14214293231918057,-0.6900311707106825,-0.024537115684125588,0.7155453190179538
0.45826051097444453,0.18463034471597384,-0.41956510349232584,-0.160976127972808,0.5600034769816468,0.38827395722738134,0.10418303587339417,0.28061732838425507,0.8696271057990642
-0.26746252903839746,-0.49458788151216604,0.5416528019951012,-0.08276489385405958,-0.3951703151513884,0.3087227815873919,-0.14655539619625085,-0.33265751074600747,0.14791169977269003
-0.446699587052462,0.7984411075377353,0.18468550454187932,0.2677492331431516,-0.18760184179351522,-0.053446547509964165,0.10026148764953086,-0.09512906440036786,0.3795423830549227
-0.2869085404463746,-0.3304542846628423,0.332188394799921,-0.3810195053635649,-0.17705176840122738,0.6158454933404434,0.32212686528660184,-0.19641727102917395,0.9268566689319496
0.7481359394926064,-0.1013889179879152,-0.002802710125670689,-0.046523793604800426,-0.22313148841964425,-0.43232270830030367,-0.08377477856399582,-0.4291057981819895,0.6710436291246642
-0.04706861134768453,0.13492575097570825,-0.5655015633724101,0.23670493123760084,-0.6696230564376935,-0.016493411425603344,0.3855133615331069,0.08044080212576092,0.9129376387828888
0.28226547182885886,-0.04320479878724631,0.5045807526749214,0.4090201048690933,-0.5901822804643864,0.2774015754642014,-0.21928951200239333,0.15233423219834222,0.775573829772411
-0.304368163398432,-0.04060637896945729,-0.45834246436965076,0.20337527585733145,0.24327150059778044,-0.47303108707682817,-0.6041751698738654,0.07940250238920826,0.6683864605740768
0.7459368360418245,-0.18722149704176488,-0.11988467689807458,-0.43659795118385136,-0.16309957664317776,0.13922467365665883,-0.06188525299772665,-0.3920733027813553,0.7808997415920583
0.46152651430099484,0.09096926931907895,0.5752060471304458,-0.03482170010028922,0.13776112893709705,-0.4951379658028978,-0.18594843052958757,-0.38461249140082243,0.29522892838046155
-0.02864188341974353,-0.17860334610307727,-0.8366241856242533,-0.22306465594472635,0.15507324885836918,-0.366630051725629,-0.24314051668393344,-1.9457974061332095e-05,0.6325943747622529
0.44473398466472713,0.36824657511264525,0.18388275789981068,-0.33223010991636454,-0.1762003896557923,0.6411470694890549,0.2659920484133293,-0.0977165102006119,0.2495042207492164
0.18537207370510325,0.013310590287412966,-0.6850376132575747,-0.29147896555984765,0.5945606951451194,-0.054161573377229655,-0.22048634910916454,0.07857084159765501,0.8176568370433004
0.6067974684862106,-0.1220968702558556,-0.4035629763059795,0.2712554903731347,0.3958163424004014,0.30096342801644677,0.34675735501293,0.1138259392218437,0.9349397171227645
-0.0152094321506423,-0.22052359639572244,-0.8626941788458958,-0.24048155033212504,-0.0839522509312463,0.33575331342009723,-0.1711105571907124,0.0028816055423211695,0.6835852532169482
0.5713324255389365,0.6089855021343576,0.03339379653121727,0.029883124653462434,0.5030516404661876,0.11751779055251343,-0.08053425487738203,0.16538023053380702,0.3243803704504214
-0.0031793399566121816,-0.19479334221973293,0.5563596758257578,-0.14171063066649,-0.6426852275100592,0.38257159931477763,0.25458894445128055,-0.09059024780145641,0.9075985987259101
0.0688661790249375,0.00793127838089941,-0.7412904383719128,0.15427308070158832,-0.14381744416633002,-0.5214362427801046,0.16437836609015274,0.31981774026675314,0.7696106715227433
0.22210494708457712,-0.5174000339133344,-0.14826242151884617,0.41755776602184247,0.3100811274073858,0.28580920082680605,0.08620759012483431,-0.5489639426598344,0.5449565981462541
0.6106509440377595,0.6471208003705298,0.1297504719182902,0.24939612516668583,0.20758898759943994,-0.2234037156537368,-0.15480160507022603,0.11108797049927249,0.5101902293651136
-0.33083014165724745,0.2979397669446937,-0.46409185576875106,0.5381810862647206,-0.5139304488939878,0.0452955261528841,-0.05550428400876736,-0.16585012483221329,0.7328750680051317
0.11947951806549975,-0.506593882984941,-0.3965637907037096,-0.40146100025884396,0.2782734000291508,-0.2855286922885982,-0.10822150355945262,0.48987640741564537,0.9472287897352784
