a1,a2,b1,b2,c1,c2,d1,d2,ent
0.02436314683201174,-0.05638491855679717,-0.519231916767955,0.7071649055286164,-0.024536304870948156,-0.15611579860890815,-0.27365452199445744,0.3559244593926236,1.0
0.2534407759398472,0.5218490321957165,-0.023598249194360363,-0.12406945998295066,0.2629523605965746,-0.33368968439609237,-0.5990067427207357,-0.32892160947757987,1.0
-0.5788404451703592,-0.2169775589164103,-0.6719441066873161,0.3069690457052813,0.0062005688254642005,-0.17223745001062374,-0.140570962468409,-0.15053643645115627,0.0
-0.6855764220842765,0.40391007619355046,0.3447061991002508,0.21474213694575378,0.2954516462475939,0.0030721040560476587,0.10090079538077551,-0.3231454581934495,1.0
-0.21094471050284652,-0.4195846350044264,-0.13533019953238049,0.3869922766579482,-0.689971020622856,-0.06682673510985601,-0.36118011806738154,0.019921811382010324,1.0
-0.2537748569920636,-0.1362396880791552,0.08618023594324928,0.9395117905291099,0.020016772982536415,0.022079126222289372,0.10341805563735412,-0.12387162101594928,1.0
-0.6113091842999805,-0.36100330936999436,-0.3495461158150312,0.06839719888253804,-0.5372265800913063,0.07925268819619127,-0.17502321259428089,0.20878341894965177,0.0
0.5830893683268032,-0.04688911124487527,-0.16252139999663978,-0.04535408887987369,0.15288627623916898,-0.7467428799311517,-0.11572919913139001,0.18693745273267515,0.0
0.16679261307888868,-0.33136482066085626,0.1213261084673982,-0.6873815497831595,-0.27915303008072456,-0.06859219302751687,-0.5401687053525889,0.027397570744642163,0.0
-0.48152199434896537,-0.19389999747155387,0.46060906954549047,0.07929565950566936,0.36326282341184774,0.3367949083564913,-0.111900938487596,-0.5041610200841744,1.0
0.12606818573219325,-0.13668134300353468,-0.40585647058846047,-0.2410324424629841,0.5922605332399902,0.10152332579485768,-0.37955397117049816,0.48730705724141565,1.0
-0.2190953228783204,-0.3107347241358352,-0.3923616379880063,-0.44846197448293323,-0.32107224559981173,-0.20417800935800692,-0.5338649844615623,-0.2656830915832999,0.0
0.2194806955571838,-0.04162572755451138,0.41251079888200626,0.01708535504622921,-0.2295343776166657,0.46915313103156403,-0.705941675438511,0.09216352069253513,1.0
0.18592839137420902,0.2961406650231495,-0.47083421833389866,-0.4046128470398781,0.06356354034419609,0.3384318889831136,-0.2855147376961482,-0.5405920736316518,0.0
-0.36383825986587254,-0.3852586296303131,-0.08002164329865974,-0.38293235153827165,0.1415557714956755,0.20463145390923787,0.2526945041479075,0.6636190766569307,1.0
0.01584444811942362,-0.16253706689460776,0.16353444245735552,0.11059261931987474,0.253492601436735,0.5861120992215413,-0.6659981806789763,-0.2881266137073566,1.0
-0.06612371823327955,0.528177667068397,-0.5795426104045731,-0.5099950046203252,0.16634606251404255,0.08232895153958192,0.2781273169060627,-0.09427401922089118,1.0
-0.3467269701842993,0.2120726363745556,0.16269229396216917,0.104460408688004,-0.22203521029864517,-0.7752277804811005,-0.28584110972790533,0.25581626081530995,0.0
0.060591664346547454,-0.6961182538365116,0.1644324564587598,-0.31922915443372957,0.4991977498473172,0.05705433647791469,0.18285672896070354,-0.3113078332133926,1.0
-0.5237121393972475,0.28523249800315364,0.24647989886429475,0.3145719604106635,-0.5115724192740869,-0.2697291860955211,-0.12165661115062495,0.36796691873010606,0.0
-0.3808917445310589,-0.4913041868284598,-0.5877491715584616,0.2160996111515685,0.30882509388983753,-0.12047778694923467,-0.021627300662314858,-0.3332236012757878,0.0
0.08329792446920146,0.017818191800801186,0.1347016546877096,-0.7824101935000654,-0.06369166969273601,0.008256334897803363,0.10077103076523033,0.5900458665696897,0.0
-0.11922966616107472,0.09580497166358592,-0.12483904275673177,-0.6250826356405874,-0.4127047660645326,-0.27049274070229945,0.3712775103460426,-0.4346884743607541,1.0
0.08427292469056541,-0.47293716321567825,-0.031940399174310435,0.6909016723816456,0.028302440176042304,-0.16452849474296938,0.42054394567173403,0.2934882278235019,1.0
-0.37509123394351424,0.2187650144373753,-0.23282868616069557,-0.38325693543787387,-0.6764133681166618,-0.16898417292548978,-0.07981764106677514,0.34335376497818876,1.0
-0.5837504005035121,0.61012004991072,0.08559262425317606,0.253595616235658,-0.3022009321946049,0.03468883037028381,0.34939236100618376,-0.027357273387865033,1.0
0.17079389265456296,0.14487956422726506,-0.1811707286671416,-0.07161888628047182,0.2699514269047657,0.6680146396354513,-0.40902425159891953,-0.474835856114641,0.0
-0.4640386281526412,-0.1625467190716819,0.531932570695541,0.21520801664415207,-0.6460269039503689,-0.007914765603731916,0.008807137134684964,-0.10718673285346525,1.0
0.08179674964731956,-0.21148976279471182,0.5141819297513542,0.21114891775408878,-0.6291038840012061,-0.3620843095082868,-0.24278670426027202,-0.23193171798087467,1.0
-0.3462099453154731,0.41654995134108963,-0.1811813838843993,0.07929389250891156,-0.4097424450533829,-0.7003139635465803,0.09572601297569691,0.004313718818289791,1.0
-0.02507405580150779,-0.28674006865191665,0.46519665922678527,0.5491612290832016,0.12190610463709642,-0.003287260485510729,-0.5973227338517945,0.16582847965820138,1.0
0.4082207730887767,0.4631332996547698,-0.4651805285557651,-0.33250652259997776,-0.15708922938583914,-0.3639318327450938,0.21784474399742143,0.2955166629636881,0.0
0.17797221057417284,-0.24155314792642893,0.46813053011820843,0.4345777269915384,0.22080293816556512,0.3408129691563564,0.06587531626288853,0.5768249303071379,1.0
0.5406304303132267,-0.17801102236257918,-0.5530979514459673,0.4851481228497525,0.2083283778923742,0.08396709778075068,-0.2902821272096063,0.005465237055828798,0.0
0.26250998921419755,0.48721783403652935,-0.14604196958813895,-0.5212019520171346,0.4201618638606502,-0.16816335932978735,-0.43698746106288333,0.07038897429101187,0.0
-0.2039594545393268,0.13862679416351986,-0.20584686823461476,0.3800243756188754,-0.052066399235712824,-0.5135630388449534,-0.6103094081512006,-0.3368326218502982,1.0
-0.039475878916497564,0.024254556525685644,0.02105342881728868,0.009068235664400265,-0.47172386333172583,0.7607077956115078,0.44211736064171525,-0.02569781288275863,0.0
-0.5695992021340616,-0.6253567301127443,0.514343297387628,0.03985350116209496,-0.09459881583289335,-0.0665205367362103,0.0698216298093988,-0.009970062917653622,0.0
-0.1333031885832051,-0.39903760986588127,-0.24913162302910608,-0.30791459554349365,-0.43364808215502193,0.2587842529911421,-0.6357693973627283,0.08305785157567258,1.0
-0.01942586401228949,-0.004588444160682881,0.14092212999787018,0.014908467441792389,0.10059094637951449,0.09453733233156644,-0.7931428453392746,-0.5756638377144985,0.0
-0.38251150492185804,-0.042449137791782485,-0.2396975478736301,-0.3178125860448676,0.6388180705786476,-0.4083658781750463,0.06590773626725765,-0.3379766523631692,1.0
-0.09969719072804657,-0.02753208492065612,-0.5490178243638602,-0.6952233849633702,-0.34131667481296424,0.16438890841217205,0.22905021061950767,0.09252860796823548,1.0
-0.24937763606107516,0.34920873668343255,0.05994434379477829,-0.5095844055481643,0.37942722920186445,0.2888994355657942,-0.5640236726848059,-0.08392766317962543,0.0
-0.07514275883667665,-0.0923280823233473,0.19987364255508006,-0.015098399256950779,-0.2465228870796792,-0.31259325390563,-0.7793956837193583,-0.4239173838364878,1.0
0.19022983944369626,-0.43759066992622353,-0.28816629884638323,-0.4372819231686342,-0.5239336022460921,-0.27282236243453806,0.16182918051137118,-0.35063452908399,1.0
-0.37706502567803324,0.02522448271675143,0.2062817467305021,0.007808794605614011,-0.2942131983915548,0.6700223941284796,0.5179349229552958,-0.10404112848561616,1.0
-0.17302236755600614,0.586259086558142,-0.0710089188502227,0.16022697079593595,-0.37238058737795665,0.23869815662997806,-0.04627546945719552,0.6307638735046759,1.0
-0.059924711112266785,-0.6197606943762307,0.24347601330910384,-0.23422593267403163,0.20810766004414624,0.5844208130438722,-0.17853434146990008,0.28536355432761074,0.0
0.6340234726778424,-0.19154531425355834,0.13154446248063284,0.1915802845325085,-0.2870049629537699,-0.3611541857805203,-0.16427067252341893,0.5172316977254754,1.0
-0.7530558440119552,0.1757997382041819,0.052215080049964,0.5614132098480726,-0.23424433004384557,0.005669957791548816,-0.019162568977439842,0.16976566920723335,0.0
-0.29654566269264704,0.07087260357697597,0.455730743808286,0.036413017149920957,0.37681412785371615,-0.2699863603314713,-0.6625020494975432,0.21031128839591143,0.0
0.0829150998046741,0.32790892075302114,0.6222756590952062,0.004576609515340349,0.4791237683562103,0.5097043578261551,0.09477675193463206,0.0034834120963918996,1.0
-0.1960742025934468,-0.6226772462486859,-0.24654967154971474,-0.2529292102484515,-0.4346389284595799,-0.30999389282648987,-0.11700997645803957,0.38777504023646936,1.0
-0.03138581627268333,-0.10879899357826095,0.33598191335816485,0.35875076361096825,0.12046036730392018,-0.15187975758327876,-0.16613792938574798,0.8248707660008652,0.0
0.2813988511539174,0.5540785001721125,0.015064082836479864,-0.052134435600948215,0.27059111162743704,-0.5175847486869626,0.44373217362410394,-0.2699166770965701,1.0
0.036468898656511484,-0.4007935608392979,0.7286049885789199,0.5474806910236459,-0.03114849770290057,0.015584412234539435,0.00706960407982582,-0.07855649227804937,0.0
0.6884322211995614,-0.3643262605741091,-0.34381273914879645,0.3357707354525339,-0.07409535683653509,-0.38126310834479227,-0.07090632244550668,0.08061563142950708,1.0
-0.1957853399224163,0.3181207139014977,0.26759383636980527,-0.6893305059123335,-0.170185192706438,0.3606349937356005,0.3886035476935768,0.060423411113273234,1.0
-0.04513924253808235,0.5788545820944538,0.07875464507610835,-0.2962849590857271,0.41014465804080336,-0.23323498965164113,-0.10048655919938304,0.5798172134154937,1.0
0.21077735814402787,-0.2430044838008921,-0.6232097038265003,0.5952898569634768,-0.04573592008727367,-0.1292679617016652,0.08955403306100725,0.35628566102658427,0.0
-0.3227027465312093,0.3062683656288719,-0.6847796728424113,0.41509914327610076,-0.007508865599574782,0.19462691610217214,-0.08771126097558138,0.33941544112423633,0.0
-0.10515345020939577,0.8068998441292241,0.2319544184997393,-0.35244371911848693,0.13320948489795476,0.15678367125942505,-0.09207071125488155,-0.3302015501694826,1.0
-0.15327653967104263,-0.2512165708244556,0.3741397227994946,-0.2504752269328116,0.4483751766053735,-0.10811502673377205,0.1941370270215067,0.6784245147279486,0.0
-0.101087856687719,0.34032514775877754,-0.1599135373952161,0.5682737447755927,-0.03688209204433872,-0.37175279432400066,-0.07023905596657763,-0.617218516252856,0.0
-0.49494488553347227,0.3158552181316994,-0.24972181622830703,-0.1987571034297888,0.3235333179628394,0.418127887291469,-0.30377910947398373,-0.42616098423411863,1.0
0.5805304038089911,-0.13451056599286546,0.26901448127228206,0.29498422558372844,0.4018863829241385,-0.41664056007873895,0.3752136820040275,0.09807928000668592,0.0
0.19790453177369866,0.5620422196497066,0.08727989721888513,0.1402599437470097,-0.30531890562919434,0.4533850975322259,-0.24551298810303263,0.5085247282384762,1.0
0.0874761860798915,0.6515772620645686,0.0761972885771881,-0.16110782878930505,-0.24742246533219628,0.6544451754909574,0.1574877304076136,-0.14735833821757272,1.0
-0.524301752058709,0.12446984850226364,-0.18266963893756966,0.26630613670403563,0.6604593371805051,-0.09576540193960431,0.25467329919149995,-0.3083694806032718,0.0
-0.3877563951063223,0.027976801613629754,0.6940032898187968,0.024510006634518272,-0.415375731285628,-0.40245565599099153,-0.16690015033269964,0.06525148703130693,1.0
0.01876998636034498,-0.10459397392023105,0.06300640525342538,-0.05064636270117843,0.5924599291648095,0.5207009923536269,0.07993379021923089,0.5946807758377213,0.0
0.7191457633611661,-0.0012380528866411111,0.1431562841142346,-0.49149383736531316,-0.28639930837074723,-0.2123196334998183,-0.11510837561717047,-0.28357326332589256,1.0
-0.09462900082676069,-0.45263802869694897,-0.2659442205809739,0.2359206823714823,0.28977092746854216,0.5750807404396683,0.2731700387175992,-0.41288297599347734,0.0
-0.1820518910816175,-0.39514261746092444,0.005465427159570213,-0.08732512986555736,0.6602825879737735,0.1966360494519208,0.5121246173448217,-0.25720306375251634,1.0
-0.8239529963452198,0.08303309094460906,0.3446994255220984,-0.02099812719124211,0.0844092227106607,0.3986780721701625,-0.02859130782189276,-0.16751646286324196,0.0
0.04398261275707402,0.6042399766641136,-0.15228215539585077,0.4406067206255898,-0.5046118990047221,0.08017601949116338,-0.3811440932017409,-0.09645341239372057,0.0
0.5603058998269163,-0.15653055956799328,-0.22118397045764882,0.14244317709298648,-0.41601913281735864,0.5645374621946613,0.10436603976292175,-0.29946008032062443,0.0
-0.019245012168884856,0.26740033249213857,-0.21565259045298862,-0.02015094506715155,-0.49681660595818417,0.5351340444781688,-0.42367904921687644,-0.4105063569213516,0.0
0.23555309739762856,0.14192547611669565,-0.4219127235858068,0.4603565434511624,-0.49428174523692303,0.5069619145366695,0.1794217817520715,-0.030272130438827663,1.0
-0.46217043878170183,0.15342515077302835,0.45456289516023984,0.09912804412461237,-0.13958641118346038,0.6176851404389881,0.21436235102719953,0.315332994458324,1.0
-0.1559131572194361,0.34592607549528454,-0.10986315971637589,-0.3830682129602245,-0.5242917583615436,0.2379975381845755,0.25862693637079803,-0.5466283012894495,0.0
-0.33218058358657815,0.38836627859853645,-0.35321530052758665,-0.6681168375738438,0.19734873068714537,0.11692720239280163,-0.26818195982136306,0.20771730939494346,0.0
0.1516856427825283,-0.6778081514400954,0.130206800085798,-0.5994745720831351,-0.24189946745025662,-0.14433565801862264,-0.2144438210915222,-0.12613371999370976,0.0
-0.23547277366390043,0.5663952613251283,0.03213990271426195,0.630774314919601,0.19814997633285159,-0.07417841687054572,0.10039069606800742,0.41230526142112955,1.0
0.09009903265300462,0.31353348371336914,-0.19156663896907986,-0.07738271029233074,0.38497669654819877,0.4796720419328468,-0.2925714951167524,-0.6220953732631456,1.0
-0.05412899048621361,-0.4087975588647117,-0.30369357820831333,-0.14736736135731282,-0.6545131981813684,-0.018293503252703083,-0.3076508500624762,0.4389036969743884,0.0
0.5662098613864293,0.2876659138438833,0.3125174623847796,0.13683421113927283,0.5604392245888444,0.2421167552365783,0.30801969124893724,0.11258406382108277,0.0
-0.10177699006415575,0.02796560660939071,-0.27085888987426393,-0.247442762603465,0.15535042250438255,-0.5801672053833642,-0.37838913180638734,0.5919128610765874,1.0
-0.28020666021557306,-0.09567611878760487,-0.03670855491924641,-0.03771364860902138,0.3682121489262843,-0.20959340342600563,0.8427129244834268,-0.1410170773377883,1.0
0.1971325350072324,-0.5281315541497869,0.2720745719778548,0.08282904161578389,0.6532191996524354,0.22941782242341774,-0.09519322766100233,0.33606694521841984,0.0
-0.06610068446449249,0.3247315601399003,0.47111599351687705,0.026245635250002078,0.1997639245494609,0.4254758135082235,-0.49659423229499866,0.44721345648897415,1.0
-0.3932195066796752,0.30721951753838583,0.007508297292225463,-0.4056084459651734,-0.2773150372551367,-0.3601414753270387,0.006505099619692423,-0.6162565806414944,1.0
-0.49257365857934876,-0.5472703005725494,0.2992449744839774,0.3609221457883985,-0.14312234823701842,0.3858682224035166,0.10103263508682475,-0.24180193120041882,0.0
-0.22628305832098097,0.3651865544830747,0.008458686197686693,-0.025352628912914912,-0.37305113085810593,-0.06827582481101313,0.24386180898859894,-0.781935506551128,1.0
-0.4801133715854675,0.05287244247270231,0.1897305305924736,0.23876673065949514,0.23608233058581293,-0.6849354947310567,-0.20208287522826035,0.3286022552041499,1.0
-0.011197150856431248,0.02327346136977164,0.10342648528280642,-0.4917671346172586,-0.468315512239993,-0.22441723934670127,0.1332353662902514,0.6777660644424777,1.0
0.17441401076484403,0.22043225875975841,-0.0692361704580824,-0.6826610958116377,-0.09257759077058744,-0.23689396032735394,-0.12076119589873163,0.6090130769738766,0.0
-0.2034780489412348,0.23319570427367184,0.06497106856496604,0.35381373309178543,-0.2199685981401514,-0.7440424092108978,-0.07695920862351398,-0.40853768365782117,1.0
0.5649089925149486,-0.2910498821426564,0.045322502791541874,-0.41592453126412365,0.42569067375774583,0.33550755385920467,0.3388433647826107,-0.11192746327782899,0.0
-0.03345047039323637,-0.5011440041652131,0.4669953363864093,-0.08628873568656459,-0.4451241257825068,-0.27852570893810735,0.21284300546803042,-0.44854337598152816,0.0
0.04759727060821123,0.14652881319442718,-0.14109811024936653,-0.02726135995868125,-0.18887828069660462,0.6894430007832537,-0.4776090412497516,-0.46529011996851183,0.0
0.19327436612291132,0.340451805975298,-0.472288558546491,-0.3382846132203047,-0.010958535931354929,-0.14274381655539595,-0.4737965416741555,0.5140676760461236,1.0
0.09495008124285098,-0.3808584511875786,-0.2918485358983475,-0.016501979097439626,-0.06173335947611962,-0.35680529701878805,0.46824788319072097,-0.6403954491135685,1.0
0.5383154120132885,0.05013826398573589,-0.004021385210638155,-0.7700555359143952,-0.19939596604724635,-0.14876555845009104,0.07215988090770328,0.21818336479334435,1.0
